side,entry_time,exit_time,entry_price,exit_price,holding_bars,net_return_pct,equity_after,mfe_pct,mae_pct
short,2022-04-11 00:00:00,2022-04-20 04:00:00,1944.188,1942.155,141,-0.07706944077791045,0.8400136644746232,0.1481338224492701,-2.613121776289118
long,2022-04-20 04:00:00,2022-04-20 08:00:00,1942.155,1948.758,5,0.12855856948941202,0.8417934757757436,0.33998316303283094,-0.0387713647983734
short,2022-04-20 09:00:00,2022-04-22 12:00:00,1953.062,1943.112,50,0.8787717750241786,0.8491909192448559,0.9100581548358355,-0.23296751460015752
long,2022-04-22 12:00:00,2022-05-20 06:00:00,1943.112,1844.028,447,-4.3650295415947005,0.8097667663474302,0.0,-7.735220615178129
short,2022-05-20 06:00:00,2022-05-20 07:00:00,1844.028,1845.548,2,0.27748305031329856,0.8101911126447848,0.0,-0.08242824946258498
long,2022-05-20 07:00:00,2022-05-23 00:00:00,1845.548,1848.838,15,0.40522882814302275,0.8130481747253915,0.3676956654608876,-0.5060827461545236
short,2022-05-23 03:00:00,2022-05-25 15:00:00,1854.148,1845.014,59,0.3653610281176167,0.8160187358956598,0.4926251841816276,-0.8084575772807856
long,2022-05-25 15:00:00,2022-05-25 18:00:00,1845.014,1854.968,4,0.3975557254393802,0.8198125332768905,0.539508101293551,0.0
short,2022-05-25 18:00:00,2022-05-26 05:00:00,1854.968,1846.758,11,0.708628331208816,0.8260523391859118,0.614835404168701,0.0
long,2022-05-26 05:00:00,2022-05-26 17:00:00,1846.758,1851.733,13,0.12649225604277614,0.8259140787741581,0.2693910084591522,-0.19520695185833992
short,2022-05-26 17:00:00,2022-05-31 15:00:00,1851.733,1845.808,64,0.37670988337199507,0.8303360073335923,0.4457986113548751,-0.5554256472180441
long,2022-05-31 15:00:00,2022-06-01 16:00:00,1845.808,1847.688,25,0.17188803102132777,0.8309625930924169,0.10185241368549924,-0.8787479521163655
short,2022-06-01 18:00:00,2022-06-06 23:00:00,1847.178,1838.938,72,0.4390880143119391,0.8346112502421014,0.44608586719850907,-1.4015974638069473
long,2022-06-06 23:00:00,2022-06-07 08:00:00,1838.938,1847.184,10,0.2944986822662088,0.8374797303626138,0.4484109850359186,-0.009244466099456172
short,2022-06-07 08:00:00,2022-06-10 12:00:00,1847.184,1833.638,74,0.13885652250817948,0.8392060707497885,0.7333324671499941,-0.6043794229486643
long,2022-06-10 12:00:00,2022-06-10 14:00:00,1833.638,1867.173,3,0.9139179110571272,0.8492046796240692,1.8288778919285154,0.0
short,2022-06-10 15:00:00,2022-06-13 15:00:00,1871.608,1828.668,22,2.0251946413372135,0.8664027272898006,2.367215784501875,-0.09483823535698654
long,2022-06-13 15:00:00,2022-06-16 18:00:00,1828.668,1852.048,73,0.8985125732307475,0.8745310918807824,1.2785262278335985,-1.176375372675631
short,2022-06-16 18:00:00,2022-06-17 17:00:00,1852.048,1836.588,23,0.5861050847678628,0.8812718035435321,0.8347515831123142,-0.2786104895769581
long,2022-06-17 17:00:00,2022-06-20 04:00:00,1836.588,1842.188,9,0.2989089236327347,0.8843180882583141,0.3887643826486986,0.0
long,2022-06-20 07:00:00,2022-07-27 18:00:00,1839.598,1734.278,619,-5.7484404906952165,0.8334835892063314,0.26962412440110217,-8.536647680634568
short,2022-07-27 22:00:00,2022-08-19 00:00:00,1738.628,1754.468,365,-1.3185842533999903,0.8224934058443836,0.1409157105487724,-3.640226661482493
long,2022-08-19 00:00:00,2022-08-25 04:00:00,1754.468,1756.938,95,0.057277269684674614,0.8236009141884968,0.16563425494222628,-1.371925848747324
short,2022-08-25 06:00:00,2022-08-25 13:00:00,1762.344,1755.928,8,0.5071997456110866,0.8277782159301114,0.512953203233868,-0.04885538805137202
long,2022-08-25 13:00:00,2022-09-09 08:00:00,1755.928,1727.244,243,-1.4639622405109631,0.8146853662507987,0.154106546509869,-3.6278822366292984
short,2022-09-09 10:00:00,2022-09-09 11:00:00,1720.9,1718.718,2,0.16670283047166556,0.8160434698157771,0.12679411935615503,0.0
long,2022-09-09 11:00:00,2022-09-12 09:00:00,1718.718,1727.128,20,0.2015086775222219,0.8189716560933877,0.48931820112432245,-0.3479337506210989
short,2022-09-12 12:00:00,2022-09-12 13:00:00,1725.778,1730.018,2,0.42280868836932495,0.8224343394106327,0.0,-0.24568629337029524
long,2022-09-12 13:00:00,2022-09-12 15:00:00,1730.018,1731.728,3,0.5539720795027181,0.8252111369386648,0.23329237036839867,0.0
short,2022-09-12 15:00:00,2022-09-12 18:00:00,1731.728,1724.428,4,0.22694249422032797,0.8262238232714033,0.4215442609924902,0.0
long,2022-09-12 18:00:00,2022-09-13 09:00:00,1724.428,1728.118,15,-0.04875809896760508,0.8271820802276577,0.2139839993319459,-0.18672858478290255
short,2022-09-13 11:00:00,2022-09-13 12:00:00,1703.729,1706.514,2,1.6207356263467032,0.8405885148966632,0.0,-0.16346496420498458
long,2022-09-13 12:00:00,2022-09-30 07:00:00,1706.514,1671.895,291,-1.8479918675526785,0.8239552200257502,0.0,-5.270510526136906
short,2022-09-30 08:00:00,2022-09-30 09:00:00,1667.465,1665.745,2,0.11647669722545384,0.824914935852653,0.10315059086697387,0.0
long,2022-09-30 09:00:00,2022-10-03 14:00:00,1665.745,1690.265,27,1.1197220427580312,0.8352635901551881,1.4720140237551416,-0.34621145493456407
short,2022-10-03 15:00:00,2022-10-10 08:00:00,1691.025,1680.335,107,0.5318120192001619,0.8397056223196362,0.6444020638370351,-2.0675625729956737
long,2022-10-10 08:00:00,2022-10-11 16:00:00,1680.335,1678.148,32,-0.017212505429642366,0.8397095755201895,0.06623679206825273,-1.0634784135306385
short,2022-10-11 17:00:00,2022-10-11 18:00:00,1667.185,1666.365,2,0.558506498676814,0.8443994080694813,0.0491847035571924,0.0
long,2022-10-11 18:00:00,2022-10-12 13:00:00,1666.365,1670.078,19,0.16424520556355127,0.8464564327319158,0.33906137010799586,-0.17523171694077133
short,2022-10-12 14:00:00,2022-10-13 12:00:00,1669.428,1648.545,22,0.5142301670972405,0.8508091670603585,1.2509074964598632,-0.5540819969474642
long,2022-10-13 12:00:00,2022-10-14 04:00:00,1648.545,1668.182,16,0.7398026081750331,0.8604358643469615,1.3854034921703562,0.0
long,2022-10-14 07:00:00,2022-10-17 13:00:00,1660.618,1661.748,28,-0.15473925644169384,0.8591044322883133,0.35167630364119074,-1.1098277870045914
long,2022-10-17 14:00:00,2022-10-25 00:00:00,1663.218,1649.958,123,-0.5233060124140154,0.8546086871412333,0.0,-2.572783603833062
long,2022-10-25 01:00:00,2022-10-25 15:00:00,1649.148,1653.135,15,0.32990341922065625,0.857428070421069,0.6045545942510833,-0.5694455561295775
short,2022-10-25 20:00:00,2022-10-28 12:00:00,1652.238,1646.577,62,0.7297744041347975,0.863685361012869,0.5501628699981609,-1.2467937427900866
long,2022-10-28 12:00:00,2022-11-01 09:00:00,1646.577,1650.848,42,0.3875158026915182,0.865486327662114,0.2593865941282969,-0.8841979451917559
short,2022-11-01 11:00:00,2022-11-01 14:00:00,1653.778,1644.445,4,0.33529220448007546,0.8683882358496059,0.5643441864627619,0.0
long,2022-11-01 14:00:00,2022-11-02 02:00:00,1644.445,1650.597,12,0.4297043401775502,0.8727490901485895,0.4532228198571575,0.0
short,2022-11-02 02:00:00,2022-11-02 15:00:00,1650.597,1647.538,14,0.35481205878851174,0.8754190801349179,0.26105705996072315,-0.37568225314841275
long,2022-11-02 15:00:00,2022-11-04 05:00:00,1647.538,1647.078,37,-0.0043161941829295,0.8749796305834747,0.15410873679393422,-1.7832669109908328
short,2022-11-04 08:00:00,2023-02-02 19:00:00,1645.858,1912.775,1417,-14.375486446468654,0.7491970523795858,0.0,-18.913357045383016
long,2023-02-02 19:00:00,2023-02-03 01:00:00,1912.775,1916.335,6,0.24611597320478573,0.7514391414020807,0.25774071702107104,-0.05332566559056451
short,2023-02-03 01:00:00,2023-02-03 07:00:00,1916.335,1912.015,7,0.17153231516942036,0.7524164655481597,0.22543031359338883,0.0
long,2023-02-03 08:00:00,2023-02-03 09:00:00,1913.115,1911.805,2,0.027515921427800905,0.7526234998716297,0.0,-0.06847471270675642
long,2023-02-03 10:00:00,2023-02-03 11:00:00,1914.395,1915.108,2,0.10543567852827618,0.7534170335654826,0.0372441424052905,0.0
long,2023-02-03 13:00:00,2023-03-03 00:00:00,1882.515,1838.685,442,-2.5398519096065275,0.7342813566511689,0.3686557610430574,-3.968095871746047
long,2023-03-03 01:00:00,2023-03-03 06:00:00,1838.545,1842.645,6,0.2135271822628848,0.7358492469419078,0.25123127255519684,-0.010878167246386461
short,2023-03-03 07:00:00,2023-03-03 15:00:00,1844.144,1847.715,9,0.03376494300275645,0.736097706020724,0.031450906219898656,-0.2278021672927899
long,2023-03-03 15:00:00,2023-03-03 16:00:00,1847.715,1847.285,2,0.14054529891120993,0.7360481298821532,0.0,-0.02327198729240587
short,2023-03-03 16:00:00,2023-03-07 10:00:00,1847.285,1841.875,40,0.1425134855655985,0.7371467445187425,0.29286222753933666,-0.480164132767813
long,2023-03-07 10:00:00,2023-03-10 14:00:00,1841.875,1862.975,74,0.5190758573641485,0.7416059157581467,1.1455717678995558,-1.7475127248048783
short,2023-03-10 14:00:00,2023-04-19 10:00:00,1862.975,1970.475,607,-6.284479184491143,0.6969715844976082,0.4165380641178773,-9.847689850910513
long,2023-04-19 10:00:00,2023-04-19 13:00:00,1970.475,1992.675,4,0.7241720392494599,0.703091956032497,1.1266319034750616,0.0
short,2023-04-19 13:00:00,2023-04-21 12:00:00,1992.675,1973.645,46,-0.7501217415654016,0.6987820850501543,0.9549976789993364,-0.7005658223242728
long,2023-04-21 12:00:00,2023-04-24 23:00:00,1973.645,1996.805,32,0.26006637062219173,0.7062140025757944,1.1734633128044791,0.0
short,2023-04-25 00:00:00,2023-04-25 08:00:00,1997.085,1987.964,9,0.35839827622408116,0.7087450613874792,0.45671566307894373,0.0
long,2023-04-25 08:00:00,2023-04-25 18:00:00,1987.964,1999.008,11,0.3198147945528529,0.7113660601195103,0.5555432593346898,-0.5271222215291638
short,2023-04-25 19:00:00,2023-04-26 16:00:00,1996.698,1988.225,21,0.6675174711187948,0.7161145528544175,0.510993650517011,-0.31131397937995686
long,2023-04-26 16:00:00,2023-04-27 04:00:00,1988.225,1998.945,12,0.6267366901527627,0.720191750147143,0.5748846332784385,-0.014082913151181042
short,2023-04-27 04:00:00,2023-04-27 12:00:00,1998.945,1981.664,9,0.42259228072218935,0.7232352406236087,0.8645060269292015,-0.1505794306496666
long,2023-04-27 12:00:00,2023-05-01 13:00:00,1981.664,1984.175,46,1.1539826125869457,0.7333111695623479,1.1169401069000662,-0.22450829202125266
short,2023-05-01 13:00:00,2023-05-01 14:00:00,1984.175,1982.895,2,0.5181935397295501,0.7326182558765538,0.06451043884737606,0.0
long,2023-05-01 14:00:00,2023-05-02 15:00:00,1982.895,2015.015,25,1.4198368702332598,0.7437229919213328,1.6198537996212625,-0.1633974567488483
short,2023-05-02 15:00:00,2023-05-11 18:00:00,2015.015,2014.105,163,-0.16531474476723096,0.7429855895565607,0.5548842068173188,-2.0565107455775777
long,2023-05-11 18:00:00,2023-05-11 22:00:00,2014.105,2016.224,4,-0.011370559998857832,0.7432343641677236,0.10520802043587629,0.0
short,2023-05-11 22:00:00,2023-05-12 01:00:00,2016.224,2010.694,4,0.07115565245094935,0.7441414578969628,0.2742750805466043,0.0
long,2023-05-12 01:00:00,2023-05-15 01:00:00,2010.694,2013.415,22,0.23078540920902224,0.7465390530595453,0.46302420955153245,-0.3953361376718756
short,2023-05-15 02:00:00,2023-05-16 10:00:00,2013.914,2005.424,32,0.07937394565098455,0.7471316105617841,0.42156715728676186,-0.33765096225557567
long,2023-05-16 10:00:00,2023-06-02 02:00:00,2005.424,1982.375,286,-1.5405346953799692,0.7368332422944748,0.3246196315592087,-3.595199818093331
short,2023-06-02 02:00:00,2023-06-02 06:00:00,1982.375,1975.955,5,-0.0770083252940923,0.737231302456469,0.32385396304938086,0.0
long,2023-06-02 06:00:00,2023-06-09 06:00:00,1975.955,1963.014,114,-0.5809265439582489,0.7340489707688135,0.22212044302629685,-1.8340498644959013
short,2023-06-09 06:00:00,2023-06-09 07:00:00,1963.014,1962.028,2,0.016914044982097032,0.7334601620922662,0.05022888272828707,0.0
long,2023-06-09 07:00:00,2023-06-09 11:00:00,1962.028,1962.815,5,0.12563457196050898,0.7349711900512195,0.22104679443921693,-0.011365790906137097
long,2023-06-09 12:00:00,2023-06-12 09:00:00,1961.485,1964.015,19,0.08302025474966612,0.7355813650055366,0.18093434311250434,-0.28753724856421803
long,2023-06-12 12:00:00,2023-06-13 08:00:00,1951.935,1963.048,20,0.03876424074111817,0.7358665075367142,0.6209223155484223,0.0
short,2023-06-13 11:00:00,2023-06-13 12:00:00,1961.285,1954.005,2,-0.2966836007733398,0.7336833122852693,0.37118521785461933,0.0
long,2023-06-13 12:00:00,2023-06-16 07:00:00,1954.005,1962.998,65,-0.1327057726326908,0.7356602130066552,0.46023423686223364,-1.3096179385416185
short,2023-06-16 07:00:00,2023-06-16 14:00:00,1962.998,1956.195,8,-0.190441969436983,0.7350679268109738,0.3465617387282127,-0.12924108939489365
long,2023-06-16 14:00:00,2023-07-12 01:00:00,1956.195,1939.924,390,-1.3465608411531327,0.726829878428056,0.15080296187242048,-3.077402815159025
short,2023-07-12 01:00:00,2023-07-27 16:00:00,1939.924,1948.735,265,-0.2358276521329361,0.7262841031760899,0.29686729995608285,-2.3965371839309135
long,2023-07-27 16:00:00,2023-07-28 02:00:00,1948.735,1954.125,10,0.35499212206784314,0.7273787853575256,0.2765896851034233,-0.26837923062908997
short,2023-07-28 03:00:00,2023-07-28 08:00:00,1951.815,1951.815,6,0.21073114952470107,0.7289115990333084,0.12245012975102831,-0.04252452204742685
short,2023-07-28 10:00:00,2023-08-01 14:00:00,1956.458,1944.165,49,0.15864523031767774,0.7300679825184071,0.6283293584631089,-0.7593825167726553
long,2023-08-01 14:00:00,2023-08-01 23:00:00,1944.165,1949.125,9,0.3717951430527666,0.7339033344587856,0.4053153924692632,-0.07561086636165282
short,2023-08-01 23:00:00,2023-08-02 00:00:00,1949.125,1947.625,2,0.10452390817963231,0.7337932489586169,0.07695760918360328,0.0
long,2023-08-02 02:00:00,2023-08-02 03:00:00,1949.215,1946.315,2,0.025936701050377486,0.733983570719927,0.0,-0.14877784133612293
long,2023-08-02 04:00:00,2023-08-02 05:00:00,1948.855,1948.975,2,0.10046612954415224,0.7347209756049193,0.0061574616890380796,0.0
short,2023-08-02 09:00:00,2023-08-02 12:00:00,1952.545,1944.995,4,0.1301534403748139,0.7356772402318246,0.38667482695662336,0.0
long,2023-08-02 12:00:00,2023-08-23 16:00:00,1944.995,1917.915,344,-1.2969415959584785,0.7265629729366363,0.0,-3.0647893696384765
short,2023-08-23 16:00:00,2023-08-24 12:00:00,1917.915,1915.965,20,0.22671469595607618,0.7277539308554579,0.18129062028295895,-0.18770383463293516
long,2023-08-24 12:00:00,2023-08-24 15:00:00,1915.965,1918.188,4,0.3891734752623277,0.7304659255647803,0.27448309337592125,0.0
short,2023-08-24 15:00:00,2023-08-24 16:00:00,1918.188,1917.025,2,0.022246073153464607,0.7298040361651393,0.06063013635785319,0.0
long,2023-08-24 16:00:00,2023-08-25 11:00:00,1917.025,1917.145,19,-0.04046201037771757,0.7301703643661726,0.0652052007668047,-0.2117864920906154
long,2023-08-25 12:00:00,2023-08-28 15:00:00,1915.228,1920.518,25,0.3607265962853434,0.7328042830686349,0.49132531479278985,-0.5577925970171704
long,2023-08-28 16:00:00,2023-08-28 22:00:00,1920.188,1921.155,6,-0.06669862221834189,0.7323155127082711,0.050359652284037715,-0.09441783825334671
short,2023-08-28 22:00:00,2023-08-29 12:00:00,1921.155,1920.888,15,0.3439215493140191,0.7352563665182584,0.22262649291702186,-0.2175774469004299
long,2023-08-29 12:00:00,2023-08-29 13:00:00,1920.888,1934.065,2,-0.5379296390281341,0.7299935557041561,0.6859848153562442,0.0
short,2023-08-29 13:00:00,2023-09-06 18:00:00,1934.065,1916.615,140,0.043324936457600494,0.7355749158718529,0.90224475392503,-0.8138299384974124
long,2023-09-06 18:00:00,2023-09-07 01:00:00,1916.615,1919.705,7,0.024439580433210928,0.7363479575704639,0.16122173728161382,-0.010278537943197996
short,2023-09-07 01:00:00,2023-09-12 12:00:00,1919.705,1909.145,79,0.41933478067295304,0.7397539674290935,0.5500845181941938,-0.4604874186398433
long,2023-09-12 12:00:00,2023-09-12 23:00:00,1909.145,1912.495,11,0.11988240357629909,0.7410570912502787,0.21910331588224086,0.0
short,2023-09-13 00:00:00,2023-09-13 01:00:00,1911.335,1908.945,2,-0.10943207416135303,0.7402461371046037,0.1250434905445741,0.0
long,2023-09-13 01:00:00,2023-09-13 10:00:00,1908.945,1912.215,10,0.014098879104129658,0.7414998726382721,0.18439504543086294,0.0
short,2023-09-13 11:00:00,2023-09-13 12:00:00,1912.195,1913.255,2,-0.02895215625401404,0.7412851924365226,0.0,-0.05543367700471258
long,2023-09-13 13:00:00,2023-09-13 14:00:00,1912.565,1910.355,2,-0.06605112581895556,0.740795565221389,0.0,-0.11555162831067278
long,2023-09-13 15:00:00,2023-09-14 17:00:00,1909.325,1908.155,26,-0.12141928889237708,0.7398960965139509,0.16812224215363436,-0.32891205007005153
short,2023-09-14 22:00:00,2023-09-21 14:00:00,1909.745,1917.375,107,-0.5575139849891775,0.7357710723014966,0.0,-1.9285297251727451
long,2023-09-21 15:00:00,2023-09-21 16:00:00,1919.425,1920.368,2,0.07688718623444224,0.7363367859761162,0.04912929653411169,0.0
short,2023-09-21 23:00:00,2023-09-25 15:00:00,1923.345,1916.645,38,0.11789270086017822,0.7372048733005305,0.3483514398092913,-0.24592571795492013
long,2023-09-25 15:00:00,2023-10-11 07:00:00,1916.645,1869.465,265,-2.625488477508453,0.7183385560358434,0.0,-5.303538213910253
short,2023-10-11 10:00:00,2023-10-12 16:00:00,1870.895,1868.875,30,-0.045604697622436685,0.7180109599094578,0.10796971502943231,-0.6713364459256077
long,2023-10-12 16:00:00,2023-10-13 03:00:00,1868.875,1876.178,11,-0.08044539402728423,0.7185932886105707,0.39076984817070226,-0.032104875928029575
short,2023-10-13 03:00:00,2023-11-08 18:00:00,1876.178,1948.095,422,-4.362952042531321,0.6884077421662279,0.0,-6.972792560194185
long,2023-11-08 18:00:00,2023-11-09 15:00:00,1948.095,1960.505,21,0.5172787650949084,0.6935301107991702,0.7592032216088063,-0.12217063336233958
short,2023-11-09 16:00:00,2023-11-10 12:00:00,1961.805,1946.015,20,0.5680580954804393,0.6974697647381592,0.804871024388254,-0.05912922028437073
long,2023-11-10 12:00:00,2023-11-14 14:00:00,1946.015,1964.315,48,1.1620160787952027,0.7062395649397918,1.1140715770433296,-0.6926976410767671
short,2023-11-14 14:00:00,2023-11-16 00:00:00,1964.315,1958.325,33,0.29032843708372,0.7072875896392434,0.3527947401511522,-0.4434115709547548
long,2023-11-16 00:00:00,2023-11-16 04:00:00,1958.325,1962.815,5,0.07618476914303951,0.7084727106586444,0.22927757139392657,0.0
short,2023-11-16 04:00:00,2023-12-11 08:00:00,1962.815,1993.345,385,-1.9906932728106508,0.6946872991025872,0.0,-6.773944564311973
long,2023-12-11 08:00:00,2023-12-11 12:00:00,1993.345,1993.625,5,-0.09957946307911358,0.6951371331275643,0.13996573598649142,-0.02257511870750184
short,2023-12-11 13:00:00,2023-12-11 14:00:00,1986.725,1982.245,2,0.07477660164776356,0.6956569330525088,0.22549673457574748,0.0
long,2023-12-11 14:00:00,2023-12-12 05:00:00,1982.245,1987.685,15,-0.01214212676590165,0.6973537097096396,0.274436308327175,-0.2809945289305782
long,2023-12-12 09:00:00,2023-12-12 12:00:00,1986.085,1984.325,4,0.09233528477841091,0.6979976132434128,0.11142524111504848,-0.08861654964414933
long,2023-12-12 13:00:00,2023-12-13 11:00:00,1981.755,1981.375,22,-0.10859032103047728,0.6972396553944067,0.06963524754572958,-0.3734063998829362
long,2023-12-13 13:00:00,2023-12-13 19:00:00,1981.795,2023.845,7,0.9060046763569085,0.7035566792776948,2.121813810207418,-0.027752618207244062
short,2023-12-13 19:00:00,2024-01-03 15:00:00,2023.845,2032.345,295,-1.0629732996011665,0.6998635033185294,0.2948348317188376,-3.162791616946947
long,2024-01-03 15:00:00,2024-01-03 23:00:00,2032.345,2042.065,8,0.46646063976913954,0.7033910037243509,0.519104777978141,0.0
short,2024-01-04 00:00:00,2024-01-04 01:00:00,2042.165,2044.555,2,-0.03489328477728204,0.7031455674983236,0.0,-0.11703265896731985
short,2024-01-04 02:00:00,2024-01-08 05:00:00,2044.518,2032.905,49,0.7367432382655581,0.7083259449220315,0.6765897879108973,-0.5002156987612638
long,2024-01-08 05:00:00,2024-01-09 03:00:00,2032.905,2032.795,22,0.09676474984670058,0.708449625613515,0.0640954692914919,-0.6891615692813935
long,2024-01-09 04:00:00,2024-01-09 07:00:00,2032.695,2034.145,4,0.12196410889502296,0.7093136798863646,0.15693451304794603,0.0
short,2024-01-09 11:00:00,2024-01-09 15:00:00,2036.255,2031.075,5,0.3747379471696233,0.7119717474093641,0.36930541607019807,-0.11197025912765834
long,2024-01-09 15:00:00,2024-01-10 09:00:00,2031.075,2034.698,18,0.2949648846978681,0.7134631713976368,0.22451165023447128,-0.32248932215698245
long,2024-01-10 12:00:00,2024-01-11 03:00:00,2030.185,2031.995,15,-0.05854071207569422,0.7130455049767028,0.08915443666464018,-0.3295266194952684
short,2024-01-11 05:00:00,2024-01-11 13:00:00,2033.945,2029.598,9,0.14213212404856623,0.714058971698359,0.22665312975522767,-0.014258005993283973
long,2024-01-11 13:00:00,2024-01-12 01:00:00,2029.598,2033.855,12,0.17517459025861992,0.7154317596040893,0.2723199372486551,-0.7549770939860978
short,2024-01-12 04:00:00,2024-01-16 17:00:00,2035.975,2025.025,57,0.39311628840297264,0.718244238383501,0.537825857390184,-1.0476553002860989
long,2024-01-16 17:00:00,2024-01-24 11:00:00,2025.025,2032.635,132,0.352801969575256,0.7210728458592832,0.4992530956407837,-1.003444401920972
long,2024-01-24 13:00:00,2024-01-29 13:00:00,2024.615,2024.645,69,0.691201822541121,0.7260569145117117,0.5991262536334085,-0.6174013330929595
short,2024-01-29 13:00:00,2024-01-29 14:00:00,2024.645,2025.365,2,0.5694893691255087,0.7260972188117992,0.0,-0.035561789844651415
long,2024-01-29 14:00:00,2024-01-30 06:00:00,2025.365,2037.815,16,0.43832848719527195,0.7292394288012676,0.6147040163131168,0.0
short,2024-01-30 07:00:00,2024-01-30 15:00:00,2038.215,2035.805,9,0.3758299409142962,0.7319801289156551,0.28210959099015387,-0.406875624014158
long,2024-01-30 15:00:00,2024-01-30 21:00:00,2035.805,2036.335,7,0.14603893788822653,0.7320660633802728,0.03389322651234927,-0.15423874094031564
short,2024-01-30 21:00:00,2024-02-05 03:00:00,2036.335,2031.825,74,0.10436918116674132,0.7329924411968846,0.23031573881507894,-1.1250604640199002
long,2024-02-05 03:00:00,2024-02-06 17:00:00,2031.825,2036.495,38,0.1967200178796702,0.7347885628155849,0.2524823742202198,-0.7850085514254479
short,2024-02-06 17:00:00,2024-02-08 12:00:00,2036.495,2021.005,42,0.3401938135471294,0.7373430087416976,0.7606205760387175,-0.2882403344962814
long,2024-02-08 12:00:00,2024-02-08 19:00:00,2021.005,2032.885,8,0.33263747030913837,0.7414310832005955,0.5878263537200556,0.0
short,2024-02-08 21:00:00,2024-02-09 13:00:00,2034.185,2025.105,16,0.20130218752443252,0.7429236001900643,0.4463704137037672,-0.0011306739554184375
long,2024-02-09 13:00:00,2024-02-19 06:00:00,2025.105,2020.825,130,-0.30420313898846807,0.741556473179212,0.15159707768239716,-1.8660760800057297
short,2024-02-19 06:00:00,2024-02-19 12:00:00,2020.825,2016.745,7,0.17677130000584018,0.7428771061850613,0.2048668241930951,0.0
long,2024-02-19 12:00:00,2024-02-20 04:00:00,2016.745,2018.405,14,0.08981861932950697,0.7437453506289845,0.1318957032247603,-0.09569876211419359
short,2024-02-20 07:00:00,2024-02-23 09:00:00,2022.735,2022.825,72,0.4826691058785304,0.7473351796628785,0.29712246043105406,-0.5141553391818654
long,2024-02-23 09:00:00,2024-02-23 10:00:00,2022.825,2023.785,2,0.19472476256556792,0.7467564123323457,0.047458381224285695,0.0
short,2024-02-23 10:00:00,2024-04-22 17:00:00,2023.785,2327.465,913,-13.682140162663625,0.6450837328965094,0.0,-19.902805881059482
long,2024-04-22 17:00:00,2024-04-22 22:00:00,2327.465,2333.665,5,-0.031696354535004634,0.6457554239411375,0.2663842420831175,-0.04640241636286735
short,2024-04-22 23:00:00,2024-04-23 01:00:00,2332.535,2301.735,3,1.5823095535558052,0.655973273706763,1.4477810622348652,0.0
long,2024-04-23 01:00:00,2024-04-23 15:00:00,2301.735,2330.204,15,1.0150967711586523,0.6619756152601651,1.2368495938932966,-0.26849311497632034
short,2024-04-23 17:00:00,2024-04-30 07:00:00,2324.118,2312.815,104,0.10494800370137725,0.6626703454533706,0.48633503118171717,-1.0798505067298736
long,2024-04-30 07:00:00,2024-05-09 20:00:00,2312.815,2346.205,173,1.1613113631111505,0.671909583010987,1.443695237189302,-1.2845817758878275
short,2024-05-09 20:00:00,2024-05-13 16:00:00,2346.205,2335.818,41,0.29654603438591387,0.6741675571079937,0.4444198183875758,-1.2127243783045305
long,2024-05-13 16:00:00,2024-05-14 01:00:00,2335.818,2340.315,9,0.23085368823492214,0.6761573074316907,0.258881471073491,0.0
short,2024-05-14 01:00:00,2024-05-23 14:00:00,2340.315,2346.018,173,-0.2932813735882389,0.673930525500738,0.09443173248046,-4.663047495743089
long,2024-05-23 14:00:00,2024-05-27 02:00:00,2346.018,2345.905,33,-0.033916730224536895,0.6738343187064485,0.0007246321213072449,-0.752040265675713
short,2024-05-27 05:00:00,2024-05-29 11:00:00,2341.298,2337.535,51,-0.14001855098638716,0.6728908256573467,0.16072281273037392,-0.84213970199436
long,2024-05-29 11:00:00,2024-05-31 12:00:00,2337.535,2348.025,48,0.5133491506789767,0.6777202527983784,0.7328232518443611,-0.545874179424044
long,2024-05-31 13:00:00,2024-06-03 19:00:00,2335.095,2350.405,28,-0.048603553167825275,0.6773908566749804,0.6556478430213897,-0.6428003999837117
short,2024-06-03 20:00:00,2024-06-04 07:00:00,2350.645,2333.225,11,0.1431473534637906,0.6783605237589164,0.7410731948039873,0.0
long,2024-06-04 07:00:00,2024-06-05 05:00:00,2333.225,2332.595,22,-0.14667717034324568,0.6794157390696433,0.20015214992123997,-0.6737455667584435
long,2024-06-05 06:00:00,2024-06-05 13:00:00,2331.485,2348.898,8,0.5105682884161133,0.6828846203798408,0.7468630508023821,0.0
short,2024-06-05 15:00:00,2024-06-07 10:00:00,2352.468,2336.485,42,0.9173278651696037,0.6891489112895427,0.8060896046194754,-1.4489888916661142
long,2024-06-07 10:00:00,2024-06-19 00:00:00,2336.485,2330.045,171,-0.22134599143927014,0.6869525847117799,0.045067697845269095,-2.066779799570717
long,2024-06-19 03:00:00,2024-06-20 01:00:00,2327.875,2333.658,20,0.3157961881435467,0.6891219547886532,0.35753637974547114,-0.07805401922353905
short,2024-06-20 02:00:00,2024-06-21 17:00:00,2333.805,2322.055,39,0.676992685781741,0.6937872600186886,0.6251593427899826,-1.3862769168803801
long,2024-06-21 17:00:00,2024-06-24 20:00:00,2322.055,2331.588,25,0.5790727580786914,0.6971604878395854,0.5022706180516812,-0.052970321547074484
long,2024-06-25 00:00:00,2024-06-25 09:00:00,2325.765,2335.218,10,0.09756136162053508,0.697840647104202,0.4064469110163671,-0.07653395764403159
long,2024-06-25 11:00:00,2024-06-28 11:00:00,2324.015,2335.365,70,0.05178600630455499,0.6982020309057071,0.5052893376333634,-1.1992177331041298
